respondent_id,xyz_vaccine,seasonal_vaccine
42546,0.02,0.12
42547,0.2,0.77
42548,0.17,0.56
42549,0.02,0.38
42550,0.71,0.89
42551,0.54,0.78
42552,0.03,0.03
42553,0.87,0.92
42554,0.11,0.45
42555,0.55,0.65
42556,0.19,0.86
42557,0.23,0.67
42558,0.2,0.18
42559,0.16,0.35
42560,0.1,0.86
42561,0.35,0.52
42562,0.18,0.44
42563,0.15,0.28
42564,0.15,0.24
42565,0.16,0.4
42566,0.24,0.83
42567,0.43,0.82
42568,0.26,0.4
42569,0.58,0.74
42570,0.22,0.12
42571,0.15,0.31
42572,0.01,0.52
42573,0.33,0.58
42574,0.26,0.82
42575,0.13,0.68
42576,0.34,0.63
42577,0.13,0.15
42578,0.7,0.95
42579,0.15,0.33
42580,0.09,0.18
42581,0.42,0.7
42582,0.04,0.2
42583,0.66,0.99
42584,0.04,0.6
42585,0.18,0.19
42586,0.57,0.83
42587,0.03,0.0
42588,0.19,0.21
42589,0.14,0.47
42590,0.42,0.74
42591,0.11,0.75
42592,0.19,0.54
42593,0.54,0.7
42594,0.09,0.17
42595,0.35,0.6
42596,0.03,0.07
42597,0.13,0.28
42598,0.26,0.26
42599,0.16,0.18
42600,0.46,0.76
42601,0.28,0.34
42602,0.43,0.9
42603,0.63,0.57
42604,0.16,0.41
42605,0.09,0.26
42606,0.29,0.89
42607,0.21,0.12
42608,0.04,0.2
42609,0.26,0.44
42610,0.09,0.57
42611,0.68,0.78
42612,0.23,0.6
42613,0.04,0.04
42614,0.07,0.22
42615,0.09,0.24
42616,0.08,0.23
42617,0.3,0.36
42618,0.17,0.83
42619,0.31,0.48
42620,0.06,0.09
42621,0.05,0.14
42622,0.1,0.31
42623,0.02,0.31
42624,0.07,0.37
42625,0.11,0.2
42626,0.63,0.85
42627,0.08,0.42
42628,0.21,0.41
42629,0.39,0.42
42630,0.04,0.31
42631,0.16,0.76
42632,0.09,0.2
42633,0.05,0.17
42634,0.12,0.3
42635,0.11,0.46
42636,0.62,0.66
42637,0.08,0.4
42638,0.29,0.63
42639,0.06,0.74
42640,0.02,0.49
42641,0.33,0.46
42642,0.07,0.11
42643,0.16,0.32
42644,0.23,0.4
42645,0.26,0.67
42646,0.25,0.65
42647,0.45,0.71
42648,0.36,0.25
42649,0.1,0.08
42650,0.11,0.64
42651,0.22,0.2
42652,0.28,0.47
42653,0.42,0.1
42654,0.73,0.84
42655,0.08,0.12
42656,0.2,0.35
42657,0.02,0.14
42658,0.04,0.47
42659,0.11,0.64
42660,0.46,0.88
42661,0.15,0.19
42662,0.06,0.35
42663,0.22,0.43
42664,0.5,0.53
42665,0.12,0.8
42666,0.31,0.65
42667,0.73,0.99
42668,0.04,0.16
42669,0.03,0.09
42670,0.02,0.23
42671,0.09,0.35
42672,0.37,0.6
42673,0.42,0.67
42674,0.43,0.75
42675,0.11,0.26
42676,0.15,0.27
42677,0.09,0.41
42678,0.07,0.39
42679,0.11,0.22
42680,0.19,0.28
42681,0.06,0.07
42682,0.04,0.28
42683,0.13,0.63
42684,0.49,0.85
42685,0.04,0.76
42686,0.6,0.91
42687,0.63,0.86
42688,0.26,0.69
42689,0.86,0.88
42690,0.04,0.12
42691,0.14,0.23
42692,0.08,0.3
42693,0.13,0.47
42694,0.32,0.3
42695,0.06,0.33
42696,0.26,0.58
42697,0.06,0.07
42698,0.9,0.92
42699,0.2,0.5
42700,0.06,0.64
42701,0.09,0.81
42702,0.02,0.17
42703,0.05,0.18
42704,0.29,0.9
42705,0.04,0.17
42706,0.11,0.31
42707,0.0,0.04
42708,0.08,0.96
42709,0.12,0.51
42710,0.04,0.23
42711,0.11,0.43
42712,0.11,0.33
42713,0.25,0.92
42714,0.1,0.68
42715,0.02,0.1
42716,0.22,0.43
42717,0.1,0.28
42718,0.53,0.94
42719,0.19,0.38
42720,0.81,0.91
42721,0.08,0.11
42722,0.35,0.69
42723,0.13,0.55
42724,0.07,0.08
42725,0.1,0.54
42726,0.22,0.47
42727,0.1,0.46
42728,0.05,0.2
42729,0.26,0.92
42730,0.35,0.86
42731,0.11,0.56
42732,0.25,0.44
42733,0.16,0.28
42734,0.11,0.34
42735,0.13,0.58
42736,0.41,0.49
42737,0.11,0.21
42738,0.12,0.8
42739,0.39,0.44
42740,0.13,0.21
42741,0.24,0.58
42742,0.06,0.14
42743,0.01,0.17
42744,0.01,0.06
42745,0.13,0.71
42746,0.06,0.14
42747,0.07,0.67
42748,0.04,0.35
42749,0.64,0.78
42750,0.08,0.17
42751,0.16,0.4
42752,0.19,0.4
42753,0.38,0.6
42754,0.05,0.15
42755,0.11,0.2
42756,0.28,0.84
42757,0.46,0.55
42758,0.16,0.33
42759,0.07,0.27
42760,0.16,0.26
42761,0.52,0.54
42762,0.01,0.38
42763,0.42,0.75
42764,0.18,0.6
42765,0.14,0.06
42766,0.11,0.3
42767,0.01,0.44
42768,0.13,0.45
42769,0.09,0.32
42770,0.01,0.1
42771,0.31,0.27
42772,0.52,0.7
42773,0.1,0.36
42774,0.09,0.24
42775,0.21,0.12
42776,0.02,0.26
42777,0.46,0.7
42778,0.11,0.28
42779,0.25,0.24
42780,0.01,0.14
42781,0.34,0.82
42782,0.1,0.77
42783,0.79,0.93
42784,0.06,0.63
42785,0.04,0.83
42786,0.02,0.31
42787,0.38,0.87
42788,0.23,0.64
42789,0.07,0.56
42790,0.07,0.1
42791,0.03,0.09
42792,0.12,0.28
42793,0.51,0.79
42794,0.13,0.32
42795,0.04,0.23
42796,0.77,0.9
42797,0.3,0.35
42798,0.1,0.41
42799,0.05,0.58
42800,0.1,0.85
42801,0.11,0.16
42802,0.13,0.14
42803,0.41,0.82
42804,0.11,0.79
42805,0.39,0.84
42806,0.33,0.6
42807,0.13,0.1
42808,0.11,0.11
42809,0.1,0.24
42810,0.02,0.22
42811,0.09,0.38
42812,0.45,0.58
42813,0.11,0.86
42814,0.09,0.12
42815,0.04,0.18
42816,0.05,0.03
42817,0.22,0.17
42818,0.07,0.21
42819,0.06,0.19
42820,0.08,0.47
42821,0.57,0.96
42822,0.19,0.49
42823,0.03,0.25
42824,0.72,0.75
42825,0.22,0.87
42826,0.48,0.49
42827,0.07,0.3
42828,0.15,0.26
42829,0.03,0.09
42830,0.32,0.36
42831,0.3,0.85
42832,0.57,0.92
42833,0.91,0.88
42834,0.12,0.88
42835,0.4,0.71
42836,0.05,0.08
42837,0.22,0.83
42838,0.4,0.65
42839,0.57,0.67
42840,0.01,0.68
42841,0.06,0.76
42842,0.25,0.51
42843,0.14,0.2
42844,0.07,0.6
42845,0.61,0.83
42846,0.13,0.8
42847,0.11,0.16
42848,0.15,0.73
42849,0.01,0.05
42850,0.13,0.8
42851,0.11,0.14
42852,0.18,0.55
42853,0.05,0.72
42854,0.38,0.39
42855,0.05,0.94
42856,0.05,0.18
42857,0.27,0.74
42858,0.51,0.75
42859,0.05,0.1
42860,0.24,0.74
42861,0.09,0.46
42862,0.07,0.09
42863,0.27,0.81
42864,0.05,0.41
42865,0.02,0.33
42866,0.05,0.25
42867,0.17,0.33
42868,0.34,0.33
42869,0.07,0.83
42870,0.04,0.33
42871,0.85,0.92
42872,0.22,0.88
42873,0.05,0.49
42874,0.21,0.17
42875,0.02,0.69
42876,0.31,0.21
42877,0.18,0.6
42878,0.4,0.55
42879,0.15,0.68
42880,0.83,0.95
42881,0.16,0.44
42882,0.09,0.59
42883,0.17,0.24
42884,0.46,0.51
42885,0.34,0.53
42886,0.68,0.83
42887,0.04,0.35
42888,0.06,0.32
42889,0.04,0.23
42890,0.47,0.55
42891,0.37,0.43
42892,0.08,0.37
42893,0.1,0.67
42894,0.09,0.19
42895,0.02,0.09
42896,0.06,0.19
42897,0.31,0.66
42898,0.08,0.57
42899,0.13,0.2
42900,0.25,0.77
42901,0.49,0.6
42902,0.74,0.96
42903,0.14,0.5
42904,0.04,0.15
42905,0.23,0.91
42906,0.09,0.3
42907,0.14,0.27
42908,0.38,0.8
42909,0.07,0.53
42910,0.28,0.94
42911,0.76,0.87
42912,0.15,0.34
42913,0.39,0.33
42914,0.06,0.92
42915,0.71,0.87
42916,0.03,0.04
42917,0.08,0.16
42918,0.09,0.24
42919,0.05,0.51
42920,0.27,0.59
42921,0.02,0.09
42922,0.18,0.66
42923,0.05,0.73
42924,0.12,0.13
42925,0.06,0.42
42926,0.33,0.67
42927,0.06,0.1
42928,0.18,0.27
42929,0.06,0.53
42930,0.22,0.72
42931,0.65,0.66
42932,0.02,0.91
42933,0.05,0.42
42934,0.06,0.06
42935,0.11,0.63
42936,0.06,0.9
42937,0.09,0.63
42938,0.56,0.9
42939,0.09,0.53
42940,0.22,0.74
42941,0.15,0.43
42942,0.55,0.75
42943,0.21,0.52
42944,0.08,0.45
42945,0.14,0.45
42946,0.05,0.72
42947,0.11,0.52
42948,0.36,0.29
42949,0.05,0.25
42950,0.54,0.66
42951,0.38,0.86
42952,0.04,0.33
42953,0.39,0.59
42954,0.0,0.02
42955,0.33,0.48
42956,0.16,0.47
42957,0.14,0.16
42958,0.35,0.44
42959,0.39,0.49
42960,0.04,0.55
42961,0.03,0.07
42962,0.13,0.27
42963,0.07,0.28
42964,0.07,0.66
42965,0.72,0.86
42966,0.76,0.9
42967,0.36,0.46
42968,0.31,0.76
42969,0.03,0.12
42970,0.4,0.27
42971,0.64,0.64
42972,0.06,0.2
42973,0.22,0.56
42974,0.08,0.16
42975,0.56,0.93
42976,0.14,0.54
42977,0.15,0.58
42978,0.12,0.39
42979,0.18,0.78
42980,0.0,0.48
42981,0.06,0.75
42982,0.0,0.07
42983,0.09,0.57
42984,0.08,0.47
42985,0.11,0.34
42986,0.22,0.33
42987,0.05,0.52
42988,0.03,0.28
42989,0.07,0.06
42990,0.13,0.57
42991,0.19,0.35
42992,0.38,0.86
42993,0.11,0.36
42994,0.27,0.87
42995,0.62,0.68
42996,0.53,0.3
42997,0.04,0.1
42998,0.23,0.17
42999,0.46,0.75
43000,0.4,0.79
43001,0.24,0.44
43002,0.18,0.25
43003,0.04,0.56
43004,0.08,0.27
43005,0.17,0.19
43006,0.49,0.81
43007,0.48,0.86
43008,0.11,0.35
43009,0.04,0.16
43010,0.12,0.71
43011,0.24,0.45
43012,0.21,0.85
43013,0.04,0.29
43014,0.28,0.68
43015,0.21,0.87
43016,0.06,0.51
43017,0.03,0.06
43018,0.1,0.19
43019,0.09,0.11
43020,0.21,0.32
43021,0.01,0.28
43022,0.57,0.89
43023,0.08,0.79
43024,0.04,0.13
43025,0.03,0.21
43026,0.01,0.11
43027,0.03,0.12
43028,0.16,0.34
43029,0.72,0.77
43030,0.03,0.08
43031,0.11,0.82
43032,0.04,0.76
43033,0.01,0.15
43034,0.47,0.53
43035,0.0,0.07
43036,0.46,0.91
43037,0.28,0.2
43038,0.88,0.96
43039,0.18,0.4
43040,0.5,0.81
43041,0.43,0.51
43042,0.11,0.55
43043,0.0,0.06
43044,0.05,0.16
43045,0.16,0.35
43046,0.15,0.17
43047,0.32,0.59
43048,0.09,0.12
43049,0.0,0.05
43050,0.63,0.89
43051,0.04,0.08
43052,0.08,0.18
43053,0.28,0.93
43054,0.19,0.75
43055,0.46,0.49
43056,0.27,0.5
43057,0.06,0.72
43058,0.19,0.27
43059,0.14,0.23
43060,0.14,0.65
43061,0.71,0.77
43062,0.28,0.29
43063,0.04,0.61
43064,0.25,0.44
43065,0.77,0.89
43066,0.09,0.14
43067,0.21,0.3
43068,0.23,0.57
43069,0.06,0.07
43070,0.46,0.82
43071,0.06,0.72
43072,0.83,0.9
43073,0.07,0.14
43074,0.29,0.23
43075,0.84,0.96
43076,0.28,0.74
43077,0.13,0.2
43078,0.37,0.62
43079,0.11,0.29
43080,0.16,0.17
43081,0.1,0.48
43082,0.11,0.22
43083,0.02,0.09
43084,0.1,0.64
43085,0.15,0.45
43086,0.02,0.06
43087,0.1,0.69
43088,0.52,0.96
43089,0.43,0.5
43090,0.01,0.8
43091,0.27,0.26
43092,0.13,0.12
43093,0.08,0.79
43094,0.25,0.77
43095,0.37,0.35
43096,0.1,0.21
43097,0.69,0.8
43098,0.14,0.71
43099,0.08,0.14
43100,0.01,0.15
43101,0.66,0.82
43102,0.06,0.3
43103,0.07,0.03
43104,0.24,0.71
43105,0.07,0.37
43106,0.03,0.04
43107,0.06,0.85
43108,0.38,0.38
43109,0.05,0.22
43110,0.06,0.64
43111,0.13,0.47
43112,0.02,0.13
43113,0.15,0.8
43114,0.35,0.54
43115,0.2,0.4
43116,0.74,0.77
43117,0.12,0.4
43118,0.07,0.14
43119,0.6,0.92
43120,0.45,0.85
43121,0.23,0.93
43122,0.52,0.62
43123,0.03,0.33
43124,0.1,0.38
43125,0.04,0.23
43126,0.12,0.72
43127,0.02,0.11
43128,0.22,0.72
43129,0.08,0.21
43130,0.05,0.92
43131,0.27,0.49
43132,0.09,0.39
43133,0.58,0.49
43134,0.13,0.25
43135,0.24,0.75
43136,0.23,0.71
43137,0.04,0.77
43138,0.33,0.53
43139,0.16,0.87
43140,0.07,0.6
43141,0.77,0.96
43142,0.67,0.91
43143,0.03,0.21
43144,0.19,0.7
43145,0.62,0.92
43146,0.11,0.62
43147,0.01,0.28
43148,0.67,0.87
43149,0.19,0.69
43150,0.09,0.71
43151,0.19,0.35
43152,0.07,0.08
43153,0.59,0.92
43154,0.15,0.4
43155,0.02,0.03
43156,0.27,0.82
43157,0.15,0.29
43158,0.01,0.02
43159,0.13,0.23
43160,0.24,0.85
43161,0.86,0.98
43162,0.18,0.86
43163,0.11,0.57
43164,0.34,0.66
43165,0.35,0.9
43166,0.53,0.55
43167,0.08,0.83
43168,0.25,0.54
43169,0.06,0.03
43170,0.08,0.73
43171,0.15,0.56
43172,0.05,0.17
43173,0.02,0.16
43174,0.18,0.7
43175,0.07,0.65
43176,0.05,0.17
43177,0.12,0.72
43178,0.18,0.25
43179,0.16,0.51
43180,0.15,0.29
43181,0.23,0.6
43182,0.08,0.27
43183,0.5,0.68
43184,0.16,0.12
43185,0.08,0.34
43186,0.15,0.65
43187,0.37,0.86
43188,0.04,0.32
43189,0.29,0.64
43190,0.79,0.94
43191,0.07,0.06
43192,0.54,0.67
43193,0.09,0.17
43194,0.08,0.28
43195,0.09,0.9
43196,0.1,0.08
43197,0.57,0.81
43198,0.43,0.77
43199,0.18,0.2
43200,0.11,0.14
43201,0.14,0.83
43202,0.08,0.73
43203,0.03,0.1
43204,0.0,0.07
43205,0.67,0.86
43206,0.52,0.79
43207,0.08,0.1
43208,0.03,0.14
43209,0.77,0.9
43210,0.47,0.6
43211,0.12,0.8
43212,0.16,0.75
43213,0.15,0.35
43214,0.02,0.14
43215,0.1,0.89
43216,0.17,0.27
43217,0.1,0.88
43218,0.44,0.35
43219,0.09,0.38
43220,0.06,0.21
43221,0.26,0.53
43222,0.33,0.87
43223,0.21,0.8
43224,0.25,0.39
43225,0.56,0.74
43226,0.68,0.9
43227,0.25,0.35
43228,0.05,0.75
43229,0.5,0.36
43230,0.72,0.64
43231,0.08,0.28
43232,0.04,0.15
43233,0.04,0.17
43234,0.06,0.5
43235,0.82,0.9
43236,0.26,0.8
43237,0.09,0.16
43238,0.3,0.73
43239,0.52,0.85
43240,0.03,0.2
43241,0.42,0.34
43242,0.32,0.55
43243,0.06,0.87
43244,0.01,0.21
43245,0.07,0.06
43246,0.03,0.43
43247,0.09,0.73
43248,0.05,0.4
43249,0.03,0.2
43250,0.07,0.28
43251,0.3,0.2
43252,0.09,0.89
43253,0.46,0.61
43254,0.22,0.68
43255,0.25,0.63
43256,0.11,0.18
43257,0.25,0.48
43258,0.05,0.51
43259,0.07,0.46
43260,0.81,0.65
43261,0.29,0.31
43262,0.06,0.35
43263,0.16,0.49
43264,0.31,0.39
43265,0.26,0.41
43266,0.07,0.12
43267,0.09,0.82
43268,0.44,0.72
43269,0.01,0.86
43270,0.36,0.81
43271,0.69,0.96
43272,0.36,0.7
43273,0.07,0.1
43274,0.49,0.64
43275,0.1,0.46
43276,0.44,0.63
43277,0.2,0.16
43278,0.2,0.42
43279,0.02,0.53
43280,0.14,0.39
43281,0.32,0.59
43282,0.48,0.71
43283,0.05,0.04
43284,0.26,0.27
43285,0.05,0.54
43286,0.74,0.9
43287,0.43,0.82
43288,0.12,0.49
43289,0.01,0.17
43290,0.21,0.98
43291,0.64,0.77
43292,0.25,0.41
43293,0.12,0.49
43294,0.04,0.7
43295,0.03,0.08
43296,0.16,0.56
43297,0.08,0.34
43298,0.48,0.7
43299,0.13,0.18
43300,0.11,0.82
43301,0.03,0.14
43302,0.11,0.29
43303,0.05,0.15
43304,0.02,0.32
43305,0.23,0.77
43306,0.15,0.41
43307,0.16,0.48
43308,0.67,0.97
43309,0.1,0.41
43310,0.25,0.59
43311,0.06,0.34
43312,0.01,0.12
43313,0.08,0.2
43314,0.03,0.14
43315,0.13,0.2
43316,0.69,0.91
43317,0.1,0.33
43318,0.04,0.24
43319,0.09,0.4
43320,0.49,0.83
43321,0.1,0.09
43322,0.02,0.06
43323,0.31,0.48
43324,0.03,0.19
43325,0.01,0.09
43326,0.14,0.38
43327,0.06,0.28
43328,0.46,0.95
43329,0.77,0.76
43330,0.11,0.22
43331,0.46,0.77
43332,0.05,0.2
43333,0.02,0.2
43334,0.09,0.59
43335,0.17,0.42
43336,0.2,0.34
43337,0.17,0.17
43338,0.11,0.79
43339,0.07,0.07
43340,0.1,0.16
43341,0.15,0.27
43342,0.02,0.09
43343,0.06,0.16
43344,0.15,0.13
43345,0.06,0.08
43346,0.18,0.12
43347,0.13,0.32
43348,0.13,0.6
43349,0.87,0.89
43350,0.8,0.89
43351,0.27,0.21
43352,0.11,0.61
43353,0.11,0.75
43354,0.07,0.1
43355,0.03,0.72
43356,0.09,0.13
43357,0.04,0.14
43358,0.09,0.44
43359,0.46,0.31
43360,0.1,0.83
43361,0.28,0.34
43362,0.11,0.15
43363,0.2,0.24
43364,0.18,0.17
43365,0.19,0.77
43366,0.06,0.58
43367,0.31,0.76
43368,0.37,0.58
43369,0.16,0.45
43370,0.87,0.9
43371,0.11,0.24
43372,0.15,0.65
43373,0.13,0.68
43374,0.1,0.37
43375,0.08,0.15
43376,0.24,0.39
43377,0.03,0.09
43378,0.12,0.43
43379,0.18,0.19
43380,0.03,0.07
43381,0.04,0.15
43382,0.31,0.47
43383,0.02,0.72
43384,0.24,0.59
43385,0.03,0.7
43386,0.06,0.06
43387,0.13,0.24
43388,0.76,0.89
43389,0.18,0.56
43390,0.46,0.79
43391,0.12,0.53
43392,0.01,0.09
43393,0.11,0.72
43394,0.15,0.64
43395,0.19,0.27
43396,0.08,0.11
43397,0.13,0.88
43398,0.27,0.62
43399,0.18,0.36
43400,0.14,0.5
43401,0.11,0.56
43402,0.03,0.02
43403,0.1,0.28
43404,0.32,0.2
43405,0.16,0.55
43406,0.82,0.88
43407,0.69,0.87
43408,0.95,0.99
43409,0.39,0.65
43410,0.04,0.23
43411,0.06,0.65
43412,0.09,0.84
43413,0.12,0.51
43414,0.12,0.12
43415,0.5,0.61
43416,0.18,0.34
43417,0.19,0.25
43418,0.23,0.42
43419,0.14,0.94
43420,0.09,0.17
43421,0.12,0.13
43422,0.02,0.14
43423,0.15,0.71
43424,0.26,0.73
43425,0.02,0.74
43426,0.55,0.9
43427,0.01,0.79
43428,0.88,0.97
43429,0.4,0.8
43430,0.12,0.28
43431,0.15,0.14
43432,0.4,0.49
43433,0.06,0.15
43434,0.04,0.33
43435,0.0,0.14
43436,0.54,0.63
43437,0.1,0.7
43438,0.18,0.61
43439,0.26,0.22
43440,0.2,0.36
43441,0.05,0.08
43442,0.03,0.14
43443,0.06,0.49
43444,0.01,0.06
43445,0.61,0.75
43446,0.03,0.12
43447,0.08,0.22
43448,0.06,0.18
43449,0.08,0.09
43450,0.19,0.57
43451,0.05,0.51
43452,0.15,0.12
43453,0.48,0.75
43454,0.09,0.28
43455,0.25,0.65
43456,0.44,0.88
43457,0.11,0.42
43458,0.5,0.78
43459,0.2,0.5
43460,0.59,0.75
43461,0.22,0.26
43462,0.14,0.19
43463,0.54,0.63
43464,0.09,0.12
43465,0.07,0.14
43466,0.15,0.47
43467,0.45,0.73
43468,0.33,0.35
43469,0.23,0.41
43470,0.18,0.43
43471,0.34,0.52
43472,0.4,0.74
43473,0.05,0.33
43474,0.02,0.13
43475,0.07,0.3
43476,0.2,0.12
43477,0.09,0.57
43478,0.39,0.53
43479,0.24,0.69
43480,0.1,0.16
43481,0.11,0.67
43482,0.29,0.57
43483,0.13,0.78
43484,0.1,0.68
43485,0.1,0.38
43486,0.51,0.82
43487,0.09,0.31
43488,0.44,0.88
43489,0.22,0.45
43490,0.22,0.36
43491,0.36,0.82
43492,0.17,0.31
43493,0.05,0.32
43494,0.13,0.23
43495,0.05,0.3
43496,0.07,0.29
43497,0.35,0.68
43498,0.5,0.72
43499,0.75,0.82
43500,0.08,0.54
43501,0.09,0.17
43502,0.24,0.51
43503,0.03,0.47
43504,0.26,0.22
43505,0.1,0.13
43506,0.51,0.88
43507,0.04,0.09
43508,0.01,0.04
43509,0.19,0.46
43510,0.64,0.76
43511,0.03,0.07
43512,0.54,0.82
43513,0.27,0.29
43514,0.37,0.24
43515,0.03,0.16
43516,0.6,0.54
43517,0.05,0.64
43518,0.02,0.1
43519,0.05,0.08
43520,0.2,0.41
43521,0.1,0.55
43522,0.02,0.59
43523,0.19,0.58
43524,0.3,0.84
43525,0.09,0.27
43526,0.04,0.23
43527,0.03,0.73
43528,0.07,0.48
43529,0.28,0.77
43530,0.41,0.86
43531,0.13,0.27
43532,0.03,0.06
43533,0.12,0.31
43534,0.26,0.39
43535,0.85,0.94
43536,0.03,0.29
43537,0.55,0.84
43538,0.19,0.3
43539,0.6,0.67
43540,0.07,0.17
43541,0.72,0.69
43542,0.48,0.51
43543,0.19,0.59
43544,0.52,0.55
43545,0.44,0.79
43546,0.09,0.6
43547,0.08,0.76
43548,0.25,0.48
43549,0.12,0.19
43550,0.03,0.35
43551,0.23,0.69
43552,0.61,0.7
43553,0.09,0.25
43554,0.06,0.66
43555,0.04,0.26
43556,0.7,0.71
43557,0.6,0.85
43558,0.09,0.12
43559,0.13,0.66
43560,0.44,0.83
43561,0.64,0.83
43562,0.1,0.42
43563,0.04,0.36
43564,0.11,0.23
43565,0.56,0.62
43566,0.39,0.66
43567,0.01,0.11
43568,0.3,0.41
43569,0.85,0.84
43570,0.15,0.86
43571,0.1,0.06
43572,0.04,0.03
43573,0.08,0.18
43574,0.7,0.9
43575,0.24,0.48
43576,0.18,0.44
43577,0.06,0.31
43578,0.12,0.12
43579,0.06,0.63
43580,0.14,0.28
43581,0.52,0.71
43582,0.25,0.81
43583,0.02,0.1
43584,0.14,0.88
43585,0.06,0.24
43586,0.01,0.04
43587,0.07,0.54
43588,0.49,0.81
43589,0.33,0.41
43590,0.29,0.65
43591,0.04,0.16
43592,0.02,0.84
43593,0.25,0.15
43594,0.0,0.09
43595,0.46,0.34
43596,0.1,0.18
43597,0.42,0.83
43598,0.23,0.4
43599,0.9,0.95
43600,0.02,0.06
43601,0.08,0.16
43602,0.08,0.2
43603,0.04,0.12
43604,0.07,0.32
43605,0.02,0.08
43606,0.2,0.27
43607,0.02,0.37
43608,0.45,0.58
43609,0.57,0.7
43610,0.29,0.35
43611,0.59,0.84
43612,0.11,0.28
43613,0.45,0.47
43614,0.08,0.32
43615,0.35,0.34
43616,0.2,0.32
43617,0.2,0.53
43618,0.02,0.07
43619,0.44,0.76
43620,0.22,0.3
43621,0.06,0.14
43622,0.43,0.58
43623,0.15,0.35
43624,0.06,0.19
43625,0.35,0.65
43626,0.06,0.23
43627,0.04,0.1
43628,0.22,0.18
43629,0.02,0.1
43630,0.11,0.35
43631,0.26,0.37
43632,0.25,0.89
43633,0.23,0.25
43634,0.19,0.46
43635,0.73,0.88
43636,0.17,0.42
43637,0.31,0.36
43638,0.31,0.38
43639,0.2,0.32
43640,0.21,0.53
43641,0.11,0.48
43642,0.05,0.25
43643,0.04,0.29
43644,0.26,0.57
43645,0.24,0.71
43646,0.02,0.12
43647,0.1,0.34
43648,0.27,0.26
43649,0.5,0.51
43650,0.33,0.54
43651,0.64,0.96
43652,0.03,0.67
43653,0.71,0.81
43654,0.54,0.74
43655,0.03,0.6
43656,0.14,0.37
43657,0.18,0.14
43658,0.07,0.69
43659,0.11,0.52
43660,0.25,0.28
43661,0.52,0.92
43662,0.77,0.83
43663,0.12,0.73
43664,0.46,0.71
43665,0.1,0.4
43666,0.05,0.09
43667,0.02,0.49
43668,0.6,0.6
43669,0.09,0.18
43670,0.25,0.28
43671,0.0,0.54
43672,0.03,0.11
43673,0.18,0.59
43674,0.11,0.47
43675,0.04,0.11
43676,0.14,0.39
43677,0.04,0.08
43678,0.1,0.21
43679,0.01,0.2
43680,0.12,0.17
43681,0.21,0.87
43682,0.08,0.23
43683,0.03,0.8
43684,0.72,0.87
43685,0.12,0.17
43686,0.44,0.61
43687,0.18,0.35
43688,0.32,0.49
43689,0.04,0.12
43690,0.18,0.86
43691,0.2,0.64
43692,0.05,0.96
43693,0.66,0.62
43694,0.07,0.22
43695,0.7,0.9
43696,0.16,0.22
43697,0.06,0.26
43698,0.11,0.16
43699,0.19,0.19
43700,0.25,0.7
43701,0.47,0.68
43702,0.05,0.18
43703,0.2,0.52
43704,0.06,0.09
43705,0.2,0.76
43706,0.25,0.24
43707,0.24,0.6
43708,0.42,0.61
43709,0.19,0.68
43710,0.1,0.93
43711,0.22,0.79
43712,0.59,0.72
43713,0.04,0.22
43714,0.15,0.42
43715,0.09,0.55
43716,0.36,0.8
43717,0.11,0.28
43718,0.04,0.06
43719,0.06,0.41
43720,0.22,0.6
43721,0.48,0.54
43722,0.2,0.71
43723,0.26,0.47
43724,0.03,0.22
43725,0.01,0.11
43726,0.33,0.66
43727,0.25,0.18
43728,0.1,0.26
43729,0.61,0.75
43730,0.19,0.57
43731,0.64,0.61
43732,0.05,0.59
43733,0.05,0.56
43734,0.09,0.39
43735,0.07,0.68
43736,0.18,0.67
43737,0.14,0.16
43738,0.75,0.85
43739,0.13,0.3
43740,0.41,0.92
43741,0.19,0.56
43742,0.31,0.24
43743,0.65,0.76
43744,0.08,0.1
43745,0.62,0.77
43746,0.19,0.78
43747,0.3,0.51
43748,0.14,0.33
43749,0.21,0.42
43750,0.19,0.42
43751,0.7,0.95
43752,0.3,0.58
43753,0.1,0.22
43754,0.51,0.7
43755,0.11,0.25
43756,0.06,0.23
43757,0.13,0.63
43758,0.03,0.24
43759,0.09,0.77
43760,0.19,0.33
43761,0.59,0.88
43762,0.09,0.16
43763,0.87,0.84
43764,0.09,0.63
43765,0.29,0.92
43766,0.05,0.03
43767,0.24,0.39
43768,0.05,0.17
43769,0.06,0.39
43770,0.49,0.9
43771,0.64,0.89
43772,0.0,0.08
43773,0.15,0.16
43774,0.07,0.82
43775,0.22,0.49
43776,0.17,0.56
43777,0.05,0.18
43778,0.17,0.38
43779,0.57,0.84
43780,0.13,0.47
43781,0.09,0.24
43782,0.19,0.76
43783,0.29,0.22
43784,0.06,0.09
43785,0.21,0.79
43786,0.73,0.86
43787,0.78,0.98
43788,0.34,0.46
43789,0.09,0.4
43790,0.06,0.03
43791,0.1,0.16
43792,0.29,0.42
43793,0.04,0.06
43794,0.37,0.33
43795,0.02,0.26
43796,0.71,0.94
43797,0.02,0.32
43798,0.3,0.76
43799,0.4,0.36
43800,0.02,0.14
43801,0.05,0.44
43802,0.18,0.35
43803,0.05,0.08
43804,0.43,0.44
43805,0.24,0.84
43806,0.18,0.49
43807,0.53,0.47
43808,0.04,0.08
43809,0.06,0.04
43810,0.12,0.19
43811,0.65,0.87
43812,0.04,0.11
43813,0.63,0.72
43814,0.09,0.48
43815,0.11,0.82
